value	parameterChar	parameter	nSeq	protocol	matrix	nSim
0.16077565046637213	Region3	locationFrequency	150	maxPerRegionYear_50	3demes	11
1989.358904	NA	mrcaDate	150	maxPerRegionYear_50	3demes	11
Region1	NA	mrcaLocation	150	maxPerRegionYear_50	3demes	11
29.682191999999986	NA	treeHeight	150	maxPerRegionYear_50	3demes	11
2040.0	Region1_Region1	migrationCount	500	uniformS_2.5	3demes	11
45.0	Region1_Region2	migrationCount	500	uniformS_2.5	3demes	11
4.0	Region1_Region3	migrationCount	500	uniformS_2.5	3demes	11
27.0	Region2_Region1	migrationCount	500	uniformS_2.5	3demes	11
4206.0	Region2_Region2	migrationCount	500	uniformS_2.5	3demes	11
6.0	Region2_Region3	migrationCount	500	uniformS_2.5	3demes	11
1.0	Region3_Region1	migrationCount	500	uniformS_2.5	3demes	11
5.0	Region3_Region2	migrationCount	500	uniformS_2.5	3demes	11
933.0	Region3_Region3	migrationCount	500	uniformS_2.5	3demes	11
0.1897497907171426	Region1_Region1	migrationRate	500	uniformS_2.5	3demes	11
0.004185657148172263	Region1_Region2	migrationRate	500	uniformS_2.5	3demes	11
0.00037205841317086783	Region1_Region3	migrationRate	500	uniformS_2.5	3demes	11
0.002511394288903358	Region2_Region1	migrationRate	500	uniformS_2.5	3demes	11
0.3912194214491675	Region2_Region2	migrationRate	500	uniformS_2.5	3demes	11
0.0005580876197563017	Region2_Region3	migrationRate	500	uniformS_2.5	3demes	11
9.301460329271696e-05	Region3_Region1	migrationRate	500	uniformS_2.5	3demes	11
0.00046507301646358477	Region3_Region2	migrationRate	500	uniformS_2.5	3demes	11
0.08678262487210492	Region3_Region3	migrationRate	500	uniformS_2.5	3demes	11
0.284574102105408	Region1	locationFrequency	500	uniformS_2.5	3demes	11
0.5856612082014586	Region2	locationFrequency	500	uniformS_2.5	3demes	11
0.12976468969313334	Region3	locationFrequency	500	uniformS_2.5	3demes	11
1989.358904	NA	mrcaDate	500	uniformS_2.5	3demes	11
Region1	NA	mrcaLocation	500	uniformS_2.5	3demes	11
29.427397000000155	NA	treeHeight	500	uniformS_2.5	3demes	11
2547.0	Region1_Region1	migrationCount	500	maxPerRegion_2.5	3demes	11
33.0	Region1_Region2	migrationCount	500	maxPerRegion_2.5	3demes	11
6.0	Region1_Region3	migrationCount	500	maxPerRegion_2.5	3demes	11
34.0	Region2_Region1	migrationCount	500	maxPerRegion_2.5	3demes	11
2987.0	Region2_Region2	migrationCount	500	maxPerRegion_2.5	3demes	11
8.0	Region2_Region3	migrationCount	500	maxPerRegion_2.5	3demes	11
2.0	Region3_Region1	migrationCount	500	maxPerRegion_2.5	3demes	11
2.0	Region3_Region2	migrationCount	500	maxPerRegion_2.5	3demes	11
1692.0	Region3_Region3	migrationCount	500	maxPerRegion_2.5	3demes	11
0.23879617476092255	Region1_Region1	migrationRate	500	maxPerRegion_2.5	3demes	11
0.0030939433714607164	Region1_Region2	migrationRate	500	maxPerRegion_2.5	3demes	11
0.000562535158447403	Region1_Region3	migrationRate	500	maxPerRegion_2.5	3demes	11
0.00318769923120195	Region2_Region1	migrationRate	500	maxPerRegion_2.5	3demes	11
0.28004875304706545	Region2_Region2	migrationRate	500	maxPerRegion_2.5	3demes	11
0.0007500468779298706	Region2_Region3	migrationRate	500	maxPerRegion_2.5	3demes	11
0.00018751171948246765	Region3_Region1	migrationRate	500	maxPerRegion_2.5	3demes	11
0.00018751171948246765	Region3_Region2	migrationRate	500	maxPerRegion_2.5	3demes	11
0.15863491468216764	Region3_Region3	migrationRate	500	maxPerRegion_2.5	3demes	11
0.3533032416906032	Region1	locationFrequency	500	maxPerRegion_2.5	3demes	11
0.4133497469566407	Region2	locationFrequency	500	maxPerRegion_2.5	3demes	11
0.23334701135275612	Region3	locationFrequency	500	maxPerRegion_2.5	3demes	11
1989.791781	NA	mrcaDate	500	maxPerRegion_2.5	3demes	11
Region1	NA	mrcaLocation	500	maxPerRegion_2.5	3demes	11
29.19452000000001	NA	treeHeight	500	maxPerRegion_2.5	3demes	11
2359.0	Region1_Region1	migrationCount	500	maxPerRegionYear_2.5	3demes	11
36.0	Region1_Region2	migrationCount	500	maxPerRegionYear_2.5	3demes	11
7.0	Region1_Region3	migrationCount	500	maxPerRegionYear_2.5	3demes	11
39.0	Region2_Region1	migrationCount	500	maxPerRegionYear_2.5	3demes	11
3064.0	Region2_Region2	migrationCount	500	maxPerRegionYear_2.5	3demes	11
9.0	Region2_Region3	migrationCount	500	maxPerRegionYear_2.5	3demes	11
3.0	Region3_Region1	migrationCount	500	maxPerRegionYear_2.5	3demes	11
4.0	Region3_Region2	migrationCount	500	maxPerRegionYear_2.5	3demes	11
1406.0	Region3_Region3	migrationCount	500	maxPerRegionYear_2.5	3demes	11
0.2169793966151582	Region1_Region1	migrationRate	500	maxPerRegionYear_2.5	3demes	11
0.0033112582781456954	Region1_Region2	migrationRate	500	maxPerRegionYear_2.5	3demes	11
0.0006438557763061074	Region1_Region3	migrationRate	500	maxPerRegionYear_2.5	3demes	11
0.00358719646799117	Region2_Region1	migrationRate	500	maxPerRegionYear_2.5	3demes	11
0.28182487122884475	Region2_Region2	migrationRate	500	maxPerRegionYear_2.5	3demes	11
0.0008278145695364238	Region2_Region3	migrationRate	500	maxPerRegionYear_2.5	3demes	11
0.0002759381898454746	Region3_Region1	migrationRate	500	maxPerRegionYear_2.5	3demes	11
0.0003679175864606328	Region3_Region2	migrationRate	500	maxPerRegionYear_2.5	3demes	11
0.12932303164091244	Region3_Region3	migrationRate	500	maxPerRegionYear_2.5	3demes	11
0.346614696116645	Region1	locationFrequency	500	maxPerRegionYear_2.5	3demes	11
0.4481016312978201	Region2	locationFrequency	500	maxPerRegionYear_2.5	3demes	11
0.20528367258553487	Region3	locationFrequency	500	maxPerRegionYear_2.5	3demes	11
1989.358904	NA	mrcaDate	500	maxPerRegionYear_2.5	3demes	11
Region1	NA	mrcaLocation	500	maxPerRegionYear_2.5	3demes	11
29.75890400000003	NA	treeHeight	500	maxPerRegionYear_2.5	3demes	11
1773.0	Region1_Region1	migrationCount	500	uniformS_5	3demes	11
60.0	Region1_Region2	migrationCount	500	uniformS_5	3demes	11
1.0	Region1_Region3	migrationCount	500	uniformS_5	3demes	11
25.0	Region2_Region1	migrationCount	500	uniformS_5	3demes	11
4641.0	Region2_Region2	migrationCount	500	uniformS_5	3demes	11
6.0	Region2_Region3	migrationCount	500	uniformS_5	3demes	11
3.0	Region3_Region2	migrationCount	500	uniformS_5	3demes	11
784.0	Region3_Region3	migrationCount	500	uniformS_5	3demes	11
NA	Region3_Region1	migrationCount	500	uniformS_5	3demes	11
0.16383293291443357	Region1_Region1	migrationRate	500	uniformS_5	3demes	11
0.005544261689151728	Region1_Region2	migrationRate	500	uniformS_5	3demes	11
9.240436148586214e-05	Region1_Region3	migrationRate	500	uniformS_5	3demes	11
0.0023101090371465535	Region2_Region1	migrationRate	500	uniformS_5	3demes	11
0.42884864165588615	Region2_Region2	migrationRate	500	uniformS_5	3demes	11
0.0005544261689151728	Region2_Region3	migrationRate	500	uniformS_5	3demes	11
0.0002772130844575864	Region3_Region2	migrationRate	500	uniformS_5	3demes	11
0.0724450194049159	Region3_Region3	migrationRate	500	uniformS_5	3demes	11
NA	Region3_Region1	migrationRate	500	uniformS_5	3demes	11
0.24653777594954066	Region1	locationFrequency	500	uniformS_5	3demes	11
0.6450020567667627	Region2	locationFrequency	500	uniformS_5	3demes	11
0.1084601672836967	Region3	locationFrequency	500	uniformS_5	3demes	11
1989.358904	NA	mrcaDate	500	uniformS_5	3demes	11
Region1	NA	mrcaLocation	500	uniformS_5	3demes	11
29.62191800000005	NA	treeHeight	500	uniformS_5	3demes	11
2533.0	Region1_Region1	migrationCount	500	maxPerRegion_5	3demes	11
41.0	Region1_Region2	migrationCount	500	maxPerRegion_5	3demes	11
5.0	Region1_Region3	migrationCount	500	maxPerRegion_5	3demes	11
31.0	Region2_Region1	migrationCount	500	maxPerRegion_5	3demes	11
2910.0	Region2_Region2	migrationCount	500	maxPerRegion_5	3demes	11
11.0	Region2_Region3	migrationCount	500	maxPerRegion_5	3demes	11
1.0	Region3_Region1	migrationCount	500	maxPerRegion_5	3demes	11
5.0	Region3_Region2	migrationCount	500	maxPerRegion_5	3demes	11
1783.0	Region3_Region3	migrationCount	500	maxPerRegion_5	3demes	11
0.23270555810748736	Region1_Region1	migrationRate	500	maxPerRegion_5	3demes	11
0.0037666513550757923	Region1_Region2	migrationRate	500	maxPerRegion_5	3demes	11
0.00045934772622875517	Region1_Region3	migrationRate	500	maxPerRegion_5	3demes	11
0.002847955902618282	Region2_Region1	migrationRate	500	maxPerRegion_5	3demes	11
0.2673403766651355	Region2_Region2	migrationRate	500	maxPerRegion_5	3demes	11
0.0010105649977032614	Region2_Region3	migrationRate	500	maxPerRegion_5	3demes	11
9.186954524575104e-05	Region3_Region1	migrationRate	500	maxPerRegion_5	3demes	11
0.00045934772622875517	Region3_Region2	migrationRate	500	maxPerRegion_5	3demes	11
0.1638033991731741	Region3_Region3	migrationRate	500	maxPerRegion_5	3demes	11
0.35040983606557374	Region1	locationFrequency	500	maxPerRegion_5	3demes	11
0.40382513661202185	Region2	locationFrequency	500	maxPerRegion_5	3demes	11
0.24576502732240438	Region3	locationFrequency	500	maxPerRegion_5	3demes	11
1989.358904	NA	mrcaDate	500	maxPerRegion_5	3demes	11
Region1	NA	mrcaLocation	500	maxPerRegion_5	3demes	11
29.79452100000003	NA	treeHeight	500	maxPerRegion_5	3demes	11
2357.0	Region1_Region1	migrationCount	500	maxPerRegionYear_5	3demes	11
33.0	Region1_Region2	migrationCount	500	maxPerRegionYear_5	3demes	11
8.0	Region1_Region3	migrationCount	500	maxPerRegionYear_5	3demes	11
33.0	Region2_Region1	migrationCount	500	maxPerRegionYear_5	3demes	11
3245.0	Region2_Region2	migrationCount	500	maxPerRegionYear_5	3demes	11
9.0	Region2_Region3	migrationCount	500	maxPerRegionYear_5	3demes	11
1.0	Region3_Region1	migrationCount	500	maxPerRegionYear_5	3demes	11
4.0	Region3_Region2	migrationCount	500	maxPerRegionYear_5	3demes	11
1524.0	Region3_Region3	migrationCount	500	maxPerRegionYear_5	3demes	11
0.2165365181442352	Region1_Region1	migrationRate	500	maxPerRegionYear_5	3demes	11
0.0030316949931097842	Region1_Region2	migrationRate	500	maxPerRegionYear_5	3demes	11
0.0007349563619660083	Region1_Region3	migrationRate	500	maxPerRegionYear_5	3demes	11
0.0030316949931097842	Region2_Region1	migrationRate	500	maxPerRegionYear_5	3demes	11
0.2981166743224621	Region2_Region2	migrationRate	500	maxPerRegionYear_5	3demes	11
0.0008268259072117593	Region2_Region3	migrationRate	500	maxPerRegionYear_5	3demes	11
9.186954524575104e-05	Region3_Region1	migrationRate	500	maxPerRegionYear_5	3demes	11
0.00036747818098300416	Region3_Region2	migrationRate	500	maxPerRegionYear_5	3demes	11
0.14000918695452458	Region3_Region3	migrationRate	500	maxPerRegionYear_5	3demes	11
0.3314388688660937	Region1	locationFrequency	500	maxPerRegionYear_5	3demes	11
0.45494871084003324	Region2	locationFrequency	500	maxPerRegionYear_5	3demes	11
0.21361242029387303	Region3	locationFrequency	500	maxPerRegionYear_5	3demes	11
1989.358904	NA	mrcaDate	500	maxPerRegionYear_5	3demes	11
Region1	NA	mrcaLocation	500	maxPerRegionYear_5	3demes	11
29.79452100000003	NA	treeHeight	500	maxPerRegionYear_5	3demes	11
1657.0	Region1_Region1	migrationCount	500	uniformS_10	3demes	11
54.0	Region1_Region2	migrationCount	500	uniformS_10	3demes	11
21.0	Region2_Region1	migrationCount	500	uniformS_10	3demes	11
4803.0	Region2_Region2	migrationCount	500	uniformS_10	3demes	11
5.0	Region2_Region3	migrationCount	500	uniformS_10	3demes	11
1.0	Region3_Region1	migrationCount	500	uniformS_10	3demes	11
4.0	Region3_Region2	migrationCount	500	uniformS_10	3demes	11
371.0	Region3_Region3	migrationCount	500	uniformS_10	3demes	11
NA	Region1_Region3	migrationCount	500	uniformS_10	3demes	11
0.152859778597786	Region1_Region1	migrationRate	500	uniformS_10	3demes	11
0.004981549815498155	Region1_Region2	migrationRate	500	uniformS_10	3demes	11
0.001937269372693727	Region2_Region1	migrationRate	500	uniformS_10	3demes	11
0.44308118081180814	Region2_Region2	migrationRate	500	uniformS_10	3demes	11
0.00046125461254612545	Region2_Region3	migrationRate	500	uniformS_10	3demes	11
9.225092250922509e-05	Region3_Region1	migrationRate	500	uniformS_10	3demes	11
0.00036900369003690036	Region3_Region2	migrationRate	500	uniformS_10	3demes	11
0.03422509225092251	Region3_Region3	migrationRate	500	uniformS_10	3demes	11
NA	Region1_Region3	migrationRate	500	uniformS_10	3demes	11
0.24277038750722962	Region1	locationFrequency	500	uniformS_10	3demes	11
0.7028629265471371	Region2	locationFrequency	500	uniformS_10	3demes	11
0.05436668594563331	Region3	locationFrequency	500	uniformS_10	3demes	11
1989.358904	NA	mrcaDate	500	uniformS_10	3demes	11
Region1	NA	mrcaLocation	500	uniformS_10	3demes	11
29.67123300000003	NA	treeHeight	500	uniformS_10	3demes	11
2622.0	Region1_Region1	migrationCount	500	maxPerRegion_10	3demes	11
33.0	Region1_Region2	migrationCount	500	maxPerRegion_10	3demes	11
5.0	Region1_Region3	migrationCount	500	maxPerRegion_10	3demes	11
28.0	Region2_Region1	migrationCount	500	maxPerRegion_10	3demes	11
3231.0	Region2_Region2	migrationCount	500	maxPerRegion_10	3demes	11
8.0	Region2_Region3	migrationCount	500	maxPerRegion_10	3demes	11
2.0	Region3_Region1	migrationCount	500	maxPerRegion_10	3demes	11
6.0	Region3_Region2	migrationCount	500	maxPerRegion_10	3demes	11
1483.0	Region3_Region3	migrationCount	500	maxPerRegion_10	3demes	11
0.24334106728538282	Region1_Region1	migrationRate	500	maxPerRegion_10	3demes	11
0.0030626450116009282	Region1_Region2	migrationRate	500	maxPerRegion_10	3demes	11
0.0004640371229698376	Region1_Region3	migrationRate	500	maxPerRegion_10	3demes	11
0.0025986078886310903	Region2_Region1	migrationRate	500	maxPerRegion_10	3demes	11
0.2998607888631091	Region2_Region2	migrationRate	500	maxPerRegion_10	3demes	11
0.0007424593967517402	Region2_Region3	migrationRate	500	maxPerRegion_10	3demes	11
0.00018561484918793505	Region3_Region1	migrationRate	500	maxPerRegion_10	3demes	11
0.0005568445475638051	Region3_Region2	migrationRate	500	maxPerRegion_10	3demes	11
0.13763341067285384	Region3_Region3	migrationRate	500	maxPerRegion_10	3demes	11
0.3575087624696684	Region1	locationFrequency	500	maxPerRegion_10	3demes	11
0.44081962793205715	Region2	locationFrequency	500	maxPerRegion_10	3demes	11
0.20167160959827446	Region3	locationFrequency	500	maxPerRegion_10	3demes	11
1989.358904	NA	mrcaDate	500	maxPerRegion_10	3demes	11
Region1	NA	mrcaLocation	500	maxPerRegion_10	3demes	11
29.493151000000125	NA	treeHeight	500	maxPerRegion_10	3demes	11
2539.0	Region1_Region1	migrationCount	500	maxPerRegionYear_10	3demes	11
38.0	Region1_Region2	migrationCount	500	maxPerRegionYear_10	3demes	11
4.0	Region1_Region3	migrationCount	500	maxPerRegionYear_10	3demes	11
31.0	Region2_Region1	migrationCount	500	maxPerRegionYear_10	3demes	11
3431.0	Region2_Region2	migrationCount	500	maxPerRegionYear_10	3demes	11
8.0	Region2_Region3	migrationCount	500	maxPerRegionYear_10	3demes	11
1.0	Region3_Region1	migrationCount	500	maxPerRegionYear_10	3demes	11
5.0	Region3_Region2	migrationCount	500	maxPerRegionYear_10	3demes	11
1241.0	Region3_Region3	migrationCount	500	maxPerRegionYear_10	3demes	11
0.23357865685372586	Region1_Region1	migrationRate	500	maxPerRegionYear_10	3demes	11
0.003495860165593376	Region1_Region2	migrationRate	500	maxPerRegionYear_10	3demes	11
0.0003679852805887764	Region1_Region3	migrationRate	500	maxPerRegionYear_10	3demes	11
0.0028518859245630175	Region2_Region1	migrationRate	500	maxPerRegionYear_10	3demes	11
0.315639374425023	Region2_Region2	migrationRate	500	maxPerRegionYear_10	3demes	11
0.0007359705611775528	Region2_Region3	migrationRate	500	maxPerRegionYear_10	3demes	11
9.19963201471941e-05	Region3_Region1	migrationRate	500	maxPerRegionYear_10	3demes	11
0.00045998160073597056	Region3_Region2	migrationRate	500	maxPerRegionYear_10	3demes	11
0.11416743330266789	Region3_Region3	migrationRate	500	maxPerRegionYear_10	3demes	11
0.3522882981638805	Region1	locationFrequency	500	maxPerRegionYear_10	3demes	11
0.4760208276240066	Region2	locationFrequency	500	maxPerRegionYear_10	3demes	11
0.1716908742121129	Region3	locationFrequency	500	maxPerRegionYear_10	3demes	11
1989.358904	NA	mrcaDate	500	maxPerRegionYear_10	3demes	11
Region1	NA	mrcaLocation	500	maxPerRegionYear_10	3demes	11
29.753425000000107	NA	treeHeight	500	maxPerRegionYear_10	3demes	11
1389.0	Region1_Region1	migrationCount	500	uniformS_20	3demes	11
56.0	Region1_Region2	migrationCount	500	uniformS_20	3demes	11
18.0	Region2_Region1	migrationCount	500	uniformS_20	3demes	11
4952.0	Region2_Region2	migrationCount	500	uniformS_20	3demes	11
5.0	Region2_Region3	migrationCount	500	uniformS_20	3demes	11
3.0	Region3_Region2	migrationCount	500	uniformS_20	3demes	11
432.0	Region3_Region3	migrationCount	500	uniformS_20	3demes	11
NA	Region1_Region3	migrationCount	500	uniformS_20	3demes	11
NA	Region3_Region1	migrationCount	500	uniformS_20	3demes	11
0.12855159648310968	Region1_Region1	migrationRate	500	uniformS_20	3demes	11
0.0051827857473391945	Region1_Region2	migrationRate	500	uniformS_20	3demes	11
0.0016658954187875983	Region2_Region1	migrationRate	500	uniformS_20	3demes	11
0.45830633965756595	Region2_Region2	migrationRate	500	uniformS_20	3demes	11
0.00046274872744099955	Region2_Region3	migrationRate	500	uniformS_20	3demes	11
0.00027764923646459973	Region3_Region2	migrationRate	500	uniformS_20	3demes	11
0.03998149005090236	Region3_Region3	migrationRate	500	uniformS_20	3demes	11
NA	Region1_Region3	migrationRate	500	uniformS_20	3demes	11
NA	Region3_Region1	migrationRate	500	uniformS_20	3demes	11
0.20525164113785557	Region1	locationFrequency	500	uniformS_20	3demes	11
0.7309992706053975	Region2	locationFrequency	500	uniformS_20	3demes	11
0.0637490882567469	Region3	locationFrequency	500	uniformS_20	3demes	11
1989.547945	NA	mrcaDate	500	uniformS_20	3demes	11
Region1	NA	mrcaLocation	500	uniformS_20	3demes	11
29.575342999999975	NA	treeHeight	500	uniformS_20	3demes	11
2469.0	Region1_Region1	migrationCount	500	maxPerRegion_20	3demes	11
33.0	Region1_Region2	migrationCount	500	maxPerRegion_20	3demes	11
3.0	Region1_Region3	migrationCount	500	maxPerRegion_20	3demes	11
33.0	Region2_Region1	migrationCount	500	maxPerRegion_20	3demes	11
3546.0	Region2_Region2	migrationCount	500	maxPerRegion_20	3demes	11
10.0	Region2_Region3	migrationCount	500	maxPerRegion_20	3demes	11
2.0	Region3_Region1	migrationCount	500	maxPerRegion_20	3demes	11
3.0	Region3_Region2	migrationCount	500	maxPerRegion_20	3demes	11
1305.0	Region3_Region3	migrationCount	500	maxPerRegion_20	3demes	11
0.22846303321920977	Region1_Region1	migrationRate	500	maxPerRegion_20	3demes	11
0.003053576385675951	Region1_Region2	migrationRate	500	maxPerRegion_20	3demes	11
0.0002775978532432682	Region1_Region3	migrationRate	500	maxPerRegion_20	3demes	11
0.003053576385675951	Region2_Region1	migrationRate	500	maxPerRegion_20	3demes	11
0.32812066253354305	Region2_Region2	migrationRate	500	maxPerRegion_20	3demes	11
0.0009253261774775608	Region2_Region3	migrationRate	500	maxPerRegion_20	3demes	11
0.00018506523549551216	Region3_Region1	migrationRate	500	maxPerRegion_20	3demes	11
0.0002775978532432682	Region3_Region2	migrationRate	500	maxPerRegion_20	3demes	11
0.12075506616082168	Region3_Region3	migrationRate	500	maxPerRegion_20	3demes	11
0.3381955699621826	Region1	locationFrequency	500	maxPerRegion_20	3demes	11
0.4837925445705024	Region2	locationFrequency	500	maxPerRegion_20	3demes	11
0.17801188546731497	Region3	locationFrequency	500	maxPerRegion_20	3demes	11
