regions	value	model	nSim	nSeq	protocol
Region1	1989.936986	simulation	40	150	uniformS_20
Region2	2012.7095889999998	simulation	40	150	uniformS_20
Region3	2005.808219	simulation	40	150	uniformS_20
Region1	1989.936986	simulation	40	150	maxPerRegion_10
Region2	2011.468171	simulation	40	150	maxPerRegion_10
Region3	2001.191084	simulation	40	150	maxPerRegion_10
Region1	1989.936986	simulation	40	150	uniformS_50
Region2	2011.787349	simulation	40	150	uniformS_50
Region3	2007.206527	simulation	40	150	uniformS_50
Region1	1989.873973	simulation	40	150	maxPerRegionYear_50
Region2	2012.70411	simulation	40	150	maxPerRegionYear_50
Region3	2007.942466	simulation	40	150	maxPerRegionYear_50
Region1	1989.128767	simulation	18	150	biased_50
Region2	2014.1435069999998	simulation	18	150	biased_50
Region3	1999.5462459999999	simulation	18	150	biased_50
Region1	1989.128767	simulation	18	150	maxPerRegion_50
Region2	2015.849315	simulation	18	150	maxPerRegion_50
Region3	2014.4438349999998	simulation	18	150	maxPerRegion_50
Region1	1989.128767	simulation	18	150	biased_5
Region2	2015.736987	simulation	18	150	biased_5
Region3	2011.978082	simulation	18	150	biased_5
Region1	1989.128767	simulation	18	150	maxPerRegion_20
Region2	2015.9780819999999	simulation	18	150	maxPerRegion_20
Region3	2011.572602	simulation	18	150	maxPerRegion_20
Region1	1989.128767	simulation	18	150	biased_20
Region2	2010.8027399999999	simulation	18	150	biased_20
Region3	2010.4986299999998	simulation	18	150	biased_20
Region1	1989.128767	simulation	18	150	uniformS_20
Region2	2014.830138	simulation	18	150	uniformS_20
Region3	1999.246575	simulation	18	150	uniformS_20
Region1	1989.128767	simulation	18	150	uniformS_5
Region2	2015.112329	simulation	18	150	uniformS_5
Region3	2010.608219	simulation	18	150	uniformS_5
Region1	1989.128767	simulation	18	150	uniformS_50
Region2	2013.8191779999997	simulation	18	150	uniformS_50
Region3	1998.3506849999999	simulation	18	150	uniformS_50
Region1	1989.128767	simulation	18	150	uniform
Region2	2013.628767	simulation	18	150	uniform
Region3	2010.3947229999999	simulation	18	150	uniform
Region1	1989.128767	simulation	18	150	maxPerRegionYear_5
Region2	2017.468494	simulation	18	150	maxPerRegionYear_5
Region3	2015.6370769999999	simulation	18	150	maxPerRegionYear_5
Region1	1989.128767	simulation	18	150	maxPerRegionYear_2.5
Region2	2017.7315069999997	simulation	18	150	maxPerRegionYear_2.5
Region3	2015.514125	simulation	18	150	maxPerRegionYear_2.5
Region1	1989.128767	simulation	18	150	biased_10
Region2	2014.56151	simulation	18	150	biased_10
Region3	2009.5176729999998	simulation	18	150	biased_10
Region1	1989.128767	simulation	18	150	maxPerRegionYear_50
Region2	2016.663014	simulation	18	150	maxPerRegionYear_50
Region3	2014.369863	simulation	18	150	maxPerRegionYear_50
Region1	1989.128767	simulation	18	150	uniformS_2.5
Region2	2012.598712	simulation	18	150	uniformS_2.5
Region3	2009.837345	simulation	18	150	uniformS_2.5
Region1	1989.128767	simulation	18	150	uniformS_10
Region2	2013.589041	simulation	18	150	uniformS_10
Region3	2009.0575339999998	simulation	18	150	uniformS_10
Region1	1989.128767	simulation	18	150	maxPerRegion_2.5
Region2	2014.746373	simulation	18	150	maxPerRegion_2.5
Region3	2009.194521	simulation	18	150	maxPerRegion_2.5
Region1	1989.128767	simulation	18	150	maxPerRegion_5
Region2	2015.709589	simulation	18	150	maxPerRegion_5
Region3	2014.771465	simulation	18	150	maxPerRegion_5
Region1	1989.128767	simulation	18	150	maxPerRegionYear_20
Region2	2017.0958899999998	simulation	18	150	maxPerRegionYear_20
Region3	2014.416438	simulation	18	150	maxPerRegionYear_20
Region1	1989.128767	simulation	18	150	maxPerRegion_10
Region2	2015.1970729999998	simulation	18	150	maxPerRegion_10
Region3	2012.578082	simulation	18	150	maxPerRegion_10
Region1	1989.128767	simulation	18	150	biased_2.5
Region2	2013.39726	simulation	18	150	biased_2.5
Region3	2011.3178079999998	simulation	18	150	biased_2.5
Region1	1989.128767	simulation	18	150	maxPerRegionYear_10
Region2	2017.232876	simulation	18	150	maxPerRegionYear_10
Region3	2015.69991	simulation	18	150	maxPerRegionYear_10
